OrderID,OrderDate,OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,CustomerSegment,ProductBaseMargin,ShipDate,OrderUrgent,Shipping,Cusme,Province,Region,ProCategory,ProSubCate,ProPacking,Customer_ID,ProductID
21091,11/16/2014,32,270.73,0.1,-54.57,8.88,6.28,Corporate,0.35,11/18/2014,Fast,Air,89,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C089 ,P524 
26759,12/29/2016,30,251.11,0.03,10.04,7.84,4.71,Consumer,0.35,12/31/2016,NotSpecified,Train,96,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C096 ,P1249 
26853,5/17/2017,21,64.44,0,-89.02,2.66,6.35,Small Business,0.36,5/21/2017,Slow,Train,663,khon Ratchasima,NorthEast,Office,Envelopes,SmallBox,C663 ,P711 
26918,3/11/2014,16,77.96,0.05,16.65,4.84,0.71,Home Office,0.52,3/20/2014,Slow,Train,663,khon Ratchasima,NorthEast,Office,Supplies,Bag,C663 ,P008 
27456,3/15/2014,29,9492.92,0.05,772.04,328.14,91.05,Home Office,0.57,3/16/2014,NotSpecified,Truck,245,khon Ratchasima,NorthEast,Office,Equipment,BigPack,C245 ,P928 
28420,8/29/2014,2,45.64,0.08,-0.11,15.57,1.39,Corporate,0.38,8/29/2014,Slow,Air,89,khon Ratchasima,NorthEast,Office,Envelopes,SmallBox,C089 ,P847 
29318,6/3/2016,21,2954.14,0.04,-522.94,138.14,35,Corporate,,6/4/2016,NotSpecified,Air,96,khon Ratchasima,NorthEast,Office,PowerSupply,Box,C096 ,P907 
29318,6/3/2016,34,3375.3075,0.1,562.13,125.99,8.08,Corporate,0.57,6/4/2016,NotSpecified,Train,96,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C096 ,P1006 
30016,12/8/2013,15,85.56,0.03,-41.58,5.28,5.66,Corporate,0.4,12/10/2013,SuperFast,Train,89,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C089 ,P1247 
30016,12/8/2013,8,754.6555,0.01,-212.55,110.99,2.5,Corporate,0.57,12/11/2013,SuperFast,Train,89,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C089 ,P1020 
33255,5/29/2015,19,108.21,0.08,-50.02,5.28,5.66,Home Office,0.4,5/30/2015,SuperFast,Air,663,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C663 ,P1247 
35104,3/27/2017,1,36.31,0.04,-74.45,29.99,5.5,Small Business,0.51,3/30/2017,Fast,Train,89,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallBox,C089 ,P721 
35104,3/27/2017,18,388.15,0,-44.21,19.94,14.87,Small Business,0.57,3/29/2017,Fast,Train,89,khon Ratchasima,NorthEast,Home,Furniture,Box,C089 ,P728 
35142,3/27/2015,11,231.27,0.03,89.29,20.24,6.67,Corporate,0.49,3/29/2015,Slow,Train,387,khon Ratchasima,NorthEast,Home,Furniture,SmallPack,C387 ,P356 
35584,4/6/2016,15,150.33,0.08,-98.23,9.71,9.45,Corporate,0.6,4/6/2016,Medium,Air,387,khon Ratchasima,NorthEast,Office,PowerSupply,SmallBox,C387 ,P504 
35908,11/16/2015,40,240.18,0.06,-160.21,5.78,7.64,Small Business,0.36,11/18/2015,NotSpecified,Train,98,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C098 ,P573 
35908,11/16/2015,45,529.28,0.1,-30.27,12.21,4.81,Small Business,0.58,11/17/2015,NotSpecified,Air,98,khon Ratchasima,NorthEast,Office,PowerSupply,SmallBox,C098 ,P863 
36706,3/16/2014,47,887.45,0.1,365.79,20.98,1.49,Small Business,0.35,3/18/2014,NotSpecified,Train,98,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C098 ,P220 
36706,3/16/2014,7,355.97,0.03,-4.46,48.04,19.99,Small Business,0.37,3/18/2014,NotSpecified,Train,98,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C098 ,P016 
37121,2/17/2016,44,9499.3,0.01,618.36,216.6,64.2,Corporate,0.59,2/18/2016,NotSpecified,Truck,89,khon Ratchasima,NorthEast,Home,Chair,BigPack,C089 ,P620 
38528,11/23/2016,36,2544.985,0.07,-113.06,85.99,0.99,Small Business,0.85,11/24/2016,SuperFast,Train,663,khon Ratchasima,NorthEast,IT,Communication,Bag,C663 ,P099 
38853,2/25/2017,13,728.025,0.04,20,65.99,2.5,Home Office,0.55,3/1/2017,Slow,Train,245,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C245 ,P052 
39590,4/17/2016,9,79.25,0,-13.25,7.64,5.83,Small Business,0.36,4/24/2016,Slow,Air,357,khon Ratchasima,NorthEast,Office,Paper,Bag,C357 ,P891 
40707,5/16/2014,26,1495.184,0,211.09,65.99,8.99,Small Business,0.56,5/18/2014,Fast,Train,324,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C324 ,P046 
40961,3/3/2016,7,23.84,0.02,5.88,3.15,0.5,Corporate,0.37,3/4/2016,Medium,Train,89,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C089 ,P203 
41026,3/23/2016,8,709.37,0.1,-281.76,89.99,42,Home Office,0.66,3/24/2016,Medium,Truck,245,khon Ratchasima,NorthEast,Home,Chair,BigPack,C245 ,P562 
41026,3/23/2016,19,59.76,0.1,-33.11,3.14,1.92,Home Office,0.84,3/23/2016,Medium,Air,245,khon Ratchasima,NorthEast,Office,Pens,Bag,C245 ,P941 
41543,1/11/2014,45,7548.65,0.03,1385.35,160.98,30,Corporate,0.62,1/15/2014,Slow,Truck,89,khon Ratchasima,NorthEast,Home,Chair,BigPack,C089 ,P825 
41543,1/11/2014,24,1318.8685,0.03,172.33,65.99,3.99,Corporate,0.59,1/15/2014,Slow,Train,89,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C089 ,P1002 
41606,5/28/2014,23,4514.86,0.09,-641.09,200.98,55.96,Small Business,0.75,5/29/2014,Fast,Truck,98,khon Ratchasima,NorthEast,Home,Case,SuperBig,C098 ,P817 
41606,5/28/2014,30,79.14,0.09,-4.73,2.78,0.97,Small Business,0.59,5/29/2014,Fast,Train,98,khon Ratchasima,NorthEast,Office,Supplies,Bag,C098 ,P789 
41926,1/10/2016,17,112.57,0.08,-28.53,6.48,5.14,Small Business,0.37,1/11/2016,Fast,Train,324,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C324 ,P1245 
41926,1/10/2016,43,1562.69,0,287.74,34.76,8.22,Small Business,0.57,1/10/2016,Fast,Train,324,khon Ratchasima,NorthEast,Office,PowerSupply,SmallBox,C324 ,P769 
50533,5/4/2016,32,1974.66,0.06,-929.68,64.65,35,Small Business,0.8,5/6/2016,NotSpecified,Air,4,khon Ratchasima,NorthEast,Office,PowerSupply,Box,C004 ,P965 
50533,5/4/2016,3,73.44,0,-53.78,15.23,27.75,Small Business,0.76,5/5/2016,NotSpecified,Truck,4,khon Ratchasima,NorthEast,Home,Table,SuperBig,C004 ,P160 
51747,6/9/2017,3,12.11,0.02,-0.98,3.69,0.5,Small Business,0.38,6/10/2017,Medium,Train,324,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C324 ,P202 
53314,8/24/2015,33,2667.92,0.01,1049.02,78.69,19.99,Home Office,0.43,8/24/2015,Fast,Train,124,khon Ratchasima,NorthEast,Home,Furniture,SmallBox,C124 ,P641 
53314,8/24/2015,15,2236.15,0.05,-310.95,145.98,51.92,Home Office,0.69,8/26/2015,Fast,Truck,124,khon Ratchasima,NorthEast,Home,Table,SuperBig,C124 ,P263 
54791,11/24/2017,45,4165.04,0,135.68,90.98,30,Corporate,0.61,11/26/2017,Fast,Truck,469,khon Ratchasima,NorthEast,Home,Chair,BigPack,C469 ,P827 
54912,6/24/2016,17,117.33,0.07,10.31,6.69,3.1,Small Business,0.36,7/1/2016,Slow,Train,324,khon Ratchasima,NorthEast,Office,Paper,Bag,C324 ,P1122 
55269,2/9/2015,1,49.61,0,-41.82,30.98,17.08,Small Business,0.4,2/10/2015,Medium,Train,4,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C004 ,P1196 
56101,6/23/2015,1,21.45,0.01,-7.22,14.42,6.75,Corporate,0.52,6/25/2015,NotSpecified,Train,89,khon Ratchasima,NorthEast,Office,Equipment,MediumPack,C089 ,P598 
56101,6/23/2015,44,5347.13,0.08,1886.41,122.99,19.99,Corporate,0.37,6/26/2015,NotSpecified,Train,89,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C089 ,P539 
56582,5/17/2014,36,4581.41,0.04,-904.73,130.98,54.74,Small Business,0.69,5/17/2014,Slow,Truck,324,khon Ratchasima,NorthEast,Home,Case,SuperBig,C324 ,P815 
56677,3/16/2014,35,430.55,0,120.01,12.22,2.85,Corporate,0.55,3/17/2014,Fast,Train,660,khon Ratchasima,NorthEast,Home,Furniture,SmallPack,C660 ,P156 
58725,4/24/2015,20,148.31,0.03,37.33,7.04,2.17,Corporate,0.38,4/25/2015,NotSpecified,Train,387,khon Ratchasima,NorthEast,Office,Paper,Bag,C387 ,P1121 
59683,9/17/2017,37,191.36,0.05,-82.09,4.91,4.97,Small Business,0.38,9/18/2017,NotSpecified,Train,89,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C089 ,P872 
837,5/19/2014,11,65.7,0.01,13.41,5.84,0.83,Corporate,0.49,5/21/2014,NotSpecified,Train,691,khon Ratchasima,NorthEast,Office,Supplies,Bag,C691 ,P218 
1059,1/31/2014,22,127.33,0.02,5.3,5.34,2.99,Corporate,0.38,2/2/2014,SuperFast,Train,691,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C691 ,P1106 
1059,1/31/2014,24,990.1,0.03,310.22,40.98,7.47,Corporate,0.37,2/1/2014,SuperFast,Train,691,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C691 ,P1114 
1826,3/20/2017,5,28.32,0.09,-14.35,4.98,4.75,Corporate,0.36,3/21/2017,NotSpecified,Train,731,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C731 ,P575 
2020,5/25/2015,42,213.75,0.03,-188.77,5.02,5.14,Home Office,0.79,5/27/2015,Medium,Train,674,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallPack,C674 ,P674 
10340,5/26/2016,24,7547.14,0.03,2080.48,320.98,24.49,Home Office,0.55,5/27/2016,Fast,Train,674,khon Ratchasima,NorthEast,Home,Chair,Box,C674 ,P623 
10340,5/26/2016,2,224.32,0.08,-178.77,110.98,13.99,Home Office,0.69,5/27/2016,Fast,Train,674,khon Ratchasima,NorthEast,Home,Furniture,MediumPack,C674 ,P902 
10340,5/26/2016,15,311.98,0.09,-9.78,22.01,5.53,Home Office,0.59,5/29/2016,Fast,Train,674,khon Ratchasima,NorthEast,Office,Supplies,SmallPack,C674 ,P284 
11044,5/29/2017,3,14.49,0.09,-12.58,3.28,5,Home Office,0.56,5/30/2017,Medium,Train,674,khon Ratchasima,NorthEast,Office,Supplies,Bag,C674 ,P799 
13313,6/20/2014,18,243.51,0.02,-159.86,12.99,14.37,Home Office,0.73,6/22/2014,NotSpecified,Train,706,khon Ratchasima,NorthEast,Home,Furniture,Box,C706 ,P1059 
13313,6/20/2014,22,755.6,0.05,223.44,35.44,7.5,Home Office,0.38,6/22/2014,NotSpecified,Train,706,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C706 ,P1150 
13313,6/20/2014,45,592.73,0.02,75.01,12.98,3.14,Home Office,0.6,6/23/2014,NotSpecified,Train,706,khon Ratchasima,NorthEast,Office,Pens,SmallPack,C706 ,P128 
15718,1/1/2014,36,100.87,0.09,8.4,2.94,0.7,Corporate,0.58,1/2/2014,SuperFast,Train,691,khon Ratchasima,NorthEast,Office,Supplies,Bag,C691 ,P793 
17506,2/2/2015,33,9473.31,0.03,1939.11,294.62,42.52,Home Office,0.57,2/6/2015,Slow,Truck,731,khon Ratchasima,NorthEast,Office,Equipment,BigPack,C731 ,P030 
20003,1/3/2017,39,796.08,0.05,30.29,19.98,4,Corporate,0.68,1/4/2017,Medium,Train,703,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallBox,C703 ,P244 
20805,12/15/2015,12,69.98,0.06,-58.33,5.53,6.98,Home Office,0.39,12/18/2015,Fast,Train,674,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C674 ,P208 
20805,12/15/2015,35,418.34,0.08,73.57,12.58,5.16,Home Office,0.43,12/17/2015,Fast,Train,674,khon Ratchasima,NorthEast,Home,Furniture,SmallBox,C674 ,P357 
20805,12/15/2015,3,17.7,0.06,-10.37,4.28,4.79,Home Office,0.4,12/16/2015,Fast,Train,674,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C674 ,P1191 
20805,12/15/2015,12,45.61,0.1,9.18,3.85,0.7,Home Office,0.44,12/16/2015,Fast,Train,674,khon Ratchasima,NorthEast,Office,Supplies,Bag,C674 ,P215 
23524,4/2/2014,28,129.33,0.04,48.25,4.13,0.99,Home Office,0.39,4/4/2014,Fast,Air,674,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C674 ,P184 
23524,4/2/2014,46,2461.23,0.06,748.2,55.48,14.3,Home Office,0.37,4/4/2014,Fast,Train,674,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C674 ,P1176 
29860,8/18/2014,48,8295.29,0.08,2267.22,178.47,19.99,Home Office,0.55,8/21/2014,SuperFast,Train,706,khon Ratchasima,NorthEast,Office,PowerSupply,SmallBox,C706 ,P639 
30787,8/31/2016,43,6477.459,0.05,1836.46,175.99,8.99,Home Office,0.57,9/1/2016,Fast,Train,674,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C674 ,P021 
37440,5/28/2015,31,295.45,0.03,-4.36,9.38,4.93,Corporate,0.57,5/30/2015,NotSpecified,Train,638,khon Ratchasima,NorthEast,Home,Furniture,SmallBox,C638 ,P414 
39872,1/27/2015,5,16.24,0.01,0.35,2.88,0.99,Home Office,0.36,1/28/2015,SuperFast,Train,674,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C674 ,P200 
39943,5/12/2017,16,28.65,0.02,-23.86,1.7,1.99,Consumer,0.51,5/13/2017,Fast,Train,638,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallPack,C638 ,P235 
39943,5/12/2017,12,201.535,0.09,-122.62,20.99,3.3,Consumer,0.81,5/14/2017,Fast,Train,638,khon Ratchasima,NorthEast,IT,Communication,SmallPack,C638 ,P098 
42405,12/26/2014,13,81.68,0.08,-25.22,5.98,5.15,Home Office,0.36,12/28/2014,Fast,Train,706,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C706 ,P1166 
47171,12/12/2014,21,147.16,0.01,-92.55,6.48,8.4,Home Office,0.37,12/13/2014,Medium,Train,674,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C674 ,P1232 
47171,12/12/2014,19,50.07,0.03,-0.53,2.67,0.86,Home Office,0.57,12/13/2014,Medium,Train,674,khon Ratchasima,NorthEast,Office,Supplies,Bag,C674 ,P279 
47171,12/12/2014,32,6982.87,0.05,875.55,217.85,29.1,Home Office,0.68,12/12/2014,Medium,Truck,674,khon Ratchasima,NorthEast,Home,Table,SuperBig,C674 ,P338 
48576,11/5/2017,17,464.59,0.07,168.22,28.53,1.49,Home Office,0.38,11/6/2017,NotSpecified,Train,674,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C674 ,P719 
48576,11/5/2017,47,316.68,0.06,-161,6.48,7.49,Home Office,0.37,11/7/2017,NotSpecified,Train,674,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C674 ,P1238 
53984,11/14/2017,23,172.9,0,51.43,6.88,2,Corporate,0.39,11/15/2017,Medium,Train,638,khon Ratchasima,NorthEast,Office,Paper,Bag,C638 ,P136 
129,10/23/2017,4,32.72,0.09,-22.59,6.48,8.19,Corporate,0.37,11/1/2017,Slow,Train,602,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C602 ,P1237 
388,11/19/2017,46,517.93,0.06,-94.73,11.7,6.96,Home Office,0.5,11/22/2017,NotSpecified,Train,365,khon Ratchasima,NorthEast,Office,Equipment,MediumPack,C365 ,P578 
1345,10/1/2017,24,2443.85,0.08,-120.85,100.98,35.84,Corporate,0.62,10/5/2017,Slow,Truck,639,khon Ratchasima,NorthEast,Home,Case,SuperBig,C639 ,P307 
1793,6/15/2017,36,233.43,0.03,-71.9,6.28,5.36,Home Office,0.4,6/15/2017,NotSpecified,Train,398,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C398 ,P537 
2209,6/13/2017,27,9418.73,0,2245.24,320.98,58.95,Consumer,0.57,6/15/2017,Fast,Truck,606,khon Ratchasima,NorthEast,Home,Chair,BigPack,C606 ,P608 
2209,6/13/2017,1,5.68,0.02,-1.82,4.76,0.88,Consumer,0.39,6/14/2017,Fast,Train,606,khon Ratchasima,NorthEast,Office,Paper,Bag,C606 ,P1126 
2209,6/13/2017,42,174.59,0.08,25.88,4.28,0.94,Consumer,0.56,6/13/2017,Fast,Train,606,khon Ratchasima,NorthEast,Office,Supplies,Bag,C606 ,P791 
2209,6/13/2017,13,1265.497,0.1,-161.12,125.99,3,Consumer,0.59,6/14/2017,Fast,Train,606,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C606 ,P027 
2947,3/29/2016,8,57.04,0.05,-29.06,6.48,6.81,Consumer,0.36,3/31/2016,SuperFast,Train,606,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C606 ,P1167 
3271,12/4/2016,45,11532.99,0.07,2753.39,264.98,17.86,Home Office,0.58,12/4/2016,SuperFast,Truck,398,khon Ratchasima,NorthEast,IT,Machine,BigPack,C398 ,P842 
3271,12/4/2016,18,146.1,0.06,51.14,8.34,1.43,Home Office,0.35,12/5/2016,SuperFast,Air,398,khon Ratchasima,NorthEast,Office,Paper,Bag,C398 ,P883 
4321,6/21/2014,47,1505.57,0.02,-54.63,30.53,19.99,Corporate,0.39,6/23/2014,Medium,Air,602,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C602 ,P173 
4545,12/21/2014,33,126.38,0.08,26.64,4,1.3,Small Business,0.37,12/23/2014,NotSpecified,Train,602,khon Ratchasima,NorthEast,Office,Paper,Bag,C602 ,P400 
4545,12/21/2014,4,33.1,0.06,-24.15,6.48,8.74,Small Business,0.36,12/22/2014,NotSpecified,Train,602,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C602 ,P1210 
5572,6/20/2014,37,288.55,0.03,-133.7,7.37,5.53,Corporate,0.69,6/22/2014,Fast,Train,45,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallPack,C045 ,P671 
5703,4/19/2015,29,357.96,0.06,10.44,12.28,6.47,Consumer,0.38,4/20/2015,Medium,Train,398,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C398 ,P1130 
5920,10/24/2014,4,582.59,0.07,-121.75,155.06,7.07,Consumer,0.59,10/24/2014,Fast,Train,559,khon Ratchasima,NorthEast,Office,PowerSupply,SmallBox,C559 ,P396 
6311,1/15/2015,18,1297.4485,0.04,4.21,85.99,10.78,Corporate,0.58,1/18/2015,Medium,Train,45,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C045 ,P034 
8231,9/22/2017,27,79.44,0.06,29.85,2.88,0.5,Corporate,0.39,9/24/2017,SuperFast,Train,602,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C602 ,P185 
8231,9/22/2017,5,110.03,0.06,-31.33,19.98,10.49,Corporate,0.49,9/23/2017,SuperFast,Train,602,khon Ratchasima,NorthEast,Home,Furniture,SmallBox,C602 ,P015 
8709,2/10/2014,50,2451.41,0.07,773.36,51.98,10.17,Home Office,0.37,2/12/2014,Fast,Train,654,khon Ratchasima,NorthEast,IT,Machine,MediumPack,C654 ,P318 
8709,2/10/2014,11,851.24,0.1,-149.46,80.97,33.6,Home Office,0.37,2/13/2014,Fast,Truck,654,khon Ratchasima,NorthEast,IT,Machine,BigPack,C654 ,P714 
9765,9/16/2017,26,3505.6,0.03,1019.7,128.24,12.65,Home Office,,9/23/2017,Slow,Train,654,khon Ratchasima,NorthEast,Home,Chair,MediumPack,C654 ,P908 
10147,9/13/2015,22,96.75,0.04,-72.91,4.24,5.41,Home Office,0.35,9/14/2015,Fast,Train,365,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C365 ,P1014 
11876,6/6/2016,47,5051.89,0.02,1708.84,107.53,5.81,Home Office,0.65,6/9/2016,Fast,Train,398,khon Ratchasima,NorthEast,Home,Furniture,MediumPack,C398 ,P1045 
12224,11/16/2014,2,302.91,0.04,-186.13,124.49,51.94,Consumer,0.63,11/18/2014,Fast,Truck,398,khon Ratchasima,NorthEast,Home,Table,SuperBig,C398 ,P261 
12224,11/16/2014,29,842.6135,0.1,-208.43,35.99,5,Consumer,0.82,11/16/2014,Fast,Train,398,khon Ratchasima,NorthEast,IT,Communication,Bag,C398 ,P082 
12256,11/22/2017,44,117.97,0.1,44.59,2.88,0.5,Home Office,0.36,11/24/2017,Medium,Train,398,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C398 ,P183 
12261,9/27/2015,12,2237.76,0.1,151.86,200.98,23.76,Corporate,0.58,10/2/2015,Slow,Truck,639,khon Ratchasima,NorthEast,Home,Chair,BigPack,C639 ,P561 
12261,9/27/2015,4,20.59,0.02,1.19,3.98,0.83,Corporate,0.51,10/1/2015,Slow,Air,639,khon Ratchasima,NorthEast,Office,Supplies,Bag,C639 ,P509 
12261,9/27/2015,19,281.74,0.06,25.67,14.56,3.5,Corporate,0.58,10/2/2015,Slow,Train,639,khon Ratchasima,NorthEast,Office,Equipment,SmallBox,C639 ,P105 
12261,9/27/2015,23,217.35,0,-67.19,8.74,8.29,Corporate,0.38,10/4/2015,Slow,Train,639,khon Ratchasima,NorthEast,Office,Envelopes,SmallBox,C639 ,P004 
12261,9/27/2015,15,2746.57,0.03,617.4,178.47,19.99,Corporate,0.55,10/2/2015,Slow,Train,639,khon Ratchasima,NorthEast,Office,PowerSupply,SmallBox,C639 ,P639 
13408,1/19/2014,4,256.77,0.04,173.89,60.65,12.23,Home Office,0.64,1/21/2014,Slow,Train,398,khon Ratchasima,NorthEast,Home,Furniture,MediumPack,C398 ,P1050 
13444,12/9/2016,33,154.44,0.06,54.62,4.76,0.88,Consumer,0.39,12/12/2016,Fast,Train,606,khon Ratchasima,NorthEast,Office,Paper,Bag,C606 ,P1126 
13601,7/21/2017,17,822.91,0.09,-94.76,49.43,19.99,Consumer,0.57,7/25/2017,Slow,Train,398,khon Ratchasima,NorthEast,Office,Equipment,SmallBox,C398 ,P456 
13894,3/15/2017,31,89.18,0.04,21.73,2.94,0.81,Home Office,0.4,3/16/2017,Medium,Train,654,khon Ratchasima,NorthEast,Office,Supplies,Bag,C654 ,P866 
13894,3/15/2017,50,1540.285,0.05,829.65,35.99,1.25,Home Office,0.36,3/16/2017,Medium,Train,654,khon Ratchasima,NorthEast,IT,Communication,SmallPack,C654 ,P086 
16480,11/10/2014,14,87.23,0.09,-69.53,5.4,7.78,Consumer,0.37,11/12/2014,NotSpecified,Air,559,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C559 ,P038 
17858,8/30/2015,21,187.14,0.02,21.07,8.33,1.99,Consumer,0.52,9/1/2015,Medium,Train,76,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallPack,C076 ,P065 
17858,8/30/2015,12,385.7,0,-109.91,30.98,6.5,Consumer,0.79,8/31/2015,Medium,Train,76,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallBox,C076 ,P725 
17858,8/30/2015,46,1048.39,0.06,206.56,22.98,7.58,Consumer,0.51,8/31/2015,Medium,Air,76,khon Ratchasima,NorthEast,Home,Furniture,SmallBox,C076 ,P942 
18561,12/14/2013,9,45.87,0.02,-38.9,4.13,6.89,Home Office,0.39,12/15/2013,NotSpecified,Train,398,khon Ratchasima,NorthEast,Office,Poster,SmallBox,C398 ,P172 
19777,9/23/2017,22,321.91,0.06,-24.96,15.01,8.4,Corporate,0.39,9/23/2017,NotSpecified,Train,602,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C602 ,P530 
19777,9/23/2017,2,132.96,0.05,-61.88,59.78,10.29,Corporate,0.39,9/25/2017,NotSpecified,Train,602,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C602 ,P535 
19777,9/23/2017,24,3268.7515,0.04,562.91,155.99,8.08,Corporate,0.6,9/25/2017,NotSpecified,Train,602,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C602 ,P031 
21601,3/10/2016,20,2227.34,0.09,-609.09,113.64,35,Consumer,,3/10/2016,Slow,Train,559,khon Ratchasima,NorthEast,Office,PowerSupply,Box,C559 ,P906 
21670,12/16/2015,24,1965.21,0,830.75,78.69,19.99,Home Office,0.43,12/17/2015,Fast,Train,398,khon Ratchasima,NorthEast,Home,Furniture,SmallBox,C398 ,P641 
23489,8/2/2017,42,2004.6,0.02,230.3,47.98,3.61,Corporate,0.71,8/2/2017,Fast,Air,639,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallPack,C639 ,P373 
24486,3/26/2016,3,28.11,0.03,-31.62,8.12,2.83,Consumer,0.77,3/27/2016,Medium,Train,606,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallPack,C606 ,P679 
24486,3/26/2016,14,27.06,0,-0.06,1.76,0.7,Consumer,0.56,3/27/2016,Medium,Train,606,khon Ratchasima,NorthEast,Office,Supplies,Bag,C606 ,P776 
24869,5/15/2014,14,132.72,0.05,-9.18,8.85,5.6,Consumer,0.36,5/16/2014,NotSpecified,Train,559,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C559 ,P536 
25697,3/30/2016,46,400.25,0.02,-37.5,8.46,3.62,Consumer,0.61,3/30/2016,Slow,Train,398,khon Ratchasima,NorthEast,IT,Computer Accessories,SmallPack,C398 ,P673 
27490,2/16/2017,18,611.71,0.02,93.23,31.74,12.62,Corporate,0.37,2/18/2017,NotSpecified,Train,197,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C197 ,P544 
27844,6/2/2016,27,135.86,0.04,-73.42,4.98,5.49,Home Office,0.38,6/4/2016,Slow,Train,654,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C654 ,P1185 
28451,12/10/2013,21,4201.08,0.01,1162.76,194.3,11.54,Small Business,0.59,12/12/2013,SuperFast,Train,602,khon Ratchasima,NorthEast,Home,Furniture,Box,C602 ,P443 
28451,12/10/2013,41,8958.46,0.02,2593.14,209.84,21.21,Small Business,0.59,12/11/2013,SuperFast,Train,602,khon Ratchasima,NorthEast,Home,Furniture,Box,C602 ,P730 
28451,12/10/2013,33,4913.7,0,1054.93,145.45,17.85,Small Business,0.56,12/12/2013,SuperFast,Truck,602,khon Ratchasima,NorthEast,IT,Machine,BigPack,C602 ,P843 
28482,2/10/2015,22,119.63,0.03,-27.39,5.08,3.63,Home Office,0.51,2/12/2015,SuperFast,Train,365,khon Ratchasima,NorthEast,Home,Furniture,Bag,C365 ,P739 
28482,2/10/2015,40,177.92,0,-167.92,4.28,6.72,Home Office,0.4,2/10/2015,SuperFast,Train,365,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C365 ,P1163 
28642,12/23/2015,41,230.29,0,14.48,5.28,2.99,Corporate,0.37,12/25/2015,Fast,Train,602,khon Ratchasima,NorthEast,Office,Binder,SmallBox,C602 ,P1105 
28642,12/23/2015,27,1592.0415,0,-52.7,65.99,19.99,Corporate,0.59,12/25/2015,Fast,Train,602,khon Ratchasima,NorthEast,IT,Communication,SmallBox,C602 ,P1263 
29380,4/1/2014,13,150.13,0.09,1.73,12.28,4.86,Corporate,0.38,4/2/2014,NotSpecified,Train,45,khon Ratchasima,NorthEast,Office,Paper,SmallBox,C045 ,P1169 
